fecha_hecho,latitud,longitud,sexo,edad,estado_civil,medio_transporte,modalidad,conducta_especial,arma_medio,nombre_barrio,codigo_barrio,codigo_comuna,lugar,sede_receptora,bien,categoria_bien,color,fecha,lat,lon,id_hecho,coord_imputada,edad_imputada,comuna,anio,mes,hora,dia,anio_mes,franja
08/11/2007 2:00,627.678,-75.619.079,Hombre,48.0,Casado(a),Taxi,Atraco,Paseo millonario,Arma de fuego,Área de expansión Pajarito,#AE1,60,Vía pública,Doce de Octubre,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-11-08 02:00:00,6.27678,-75.619079,2007-11-08 02:00:00|627.678|-75.619.079|Hombre|48.0|Área de expansión Pajarito|Vía pública|Atraco,False,False,San Antonio de Prado,2007,11,2,Jueves,2007-11-01,Madrugada (0-5)
20/11/2007 6:50,6.251.733,-75.596.621,Hombre,52.0,Casado(a),Taxi,Raponazo,,Objeto contundente,El Velódromo,#1112,11,Vía pública,Laureles,Espejo,Otros elementos,,2007-11-20 06:50:00,6.251733,-75.596621,2007-11-20 06:50:00|6.251.733|-75.596.621|Hombre|52.0|El Velódromo|Vía pública|Raponazo,False,False,Laureles-Estadio,2007,11,6,Martes,2007-11-01,Mañana (6-11)
27/11/2007 10:15,,,Hombre,70.0,Casado(a),Taxi,Atraco,Fleteo,Arma de fuego,Francisco Antonio Zea,#0513,5,Vehículo particular,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-11-27 10:15:00,6.28440112,-75.57190921,2007-11-27 10:15:00|nan|nan|Hombre|70.0|Francisco Antonio Zea|Vehículo particular|Atraco,True,False,Castilla,2007,11,10,Martes,2007-11-01,Mañana (6-11)
02/12/2007 5:00,6.260.572,-75.566.196,Hombre,27.0,Soltero(a),Taxi,Escopolamina,,No,Jesús Nazareno,#1003,10,Bar o cantina,Candelaria,Celular,Tecnología,,2007-12-02 05:00:00,6.260572,-75.566196,2007-12-02 05:00:00|6.260.572|-75.566.196|Hombre|27.0|Jesús Nazareno|Bar o cantina|Escopolamina,False,False,La Candelaria,2007,12,5,Domingo,2007-12-01,Madrugada (0-5)
02/12/2007 5:00,6.260.572,-75.566.196,Hombre,27.0,Soltero(a),Taxi,Escopolamina,,No,Jesús Nazareno,#1003,10,Bar o cantina,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-12-02 05:00:00,6.260572,-75.566196,2007-12-02 05:00:00|6.260.572|-75.566.196|Hombre|27.0|Jesús Nazareno|Bar o cantina|Escopolamina,False,False,La Candelaria,2007,12,5,Domingo,2007-12-01,Madrugada (0-5)
02/12/2007 5:00,6.260.572,-75.566.196,Hombre,27.0,Soltero(a),Taxi,Escopolamina,,No,Jesús Nazareno,#1003,10,Bar o cantina,Candelaria,Ropa exterior,Prendas de vestir y accesorios,,2007-12-02 05:00:00,6.260572,-75.566196,2007-12-02 05:00:00|6.260.572|-75.566.196|Hombre|27.0|Jesús Nazareno|Bar o cantina|Escopolamina,False,False,La Candelaria,2007,12,5,Domingo,2007-12-01,Madrugada (0-5)
05/12/2007 12:40,,,Hombre,66.0,Casado(a),Taxi,Atraco,A taxista,Arma de fuego,La Floresta,#1205,12,Vía pública,Laureles,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-12-05 12:40:00,6.25777886,-75.60041137,2007-12-05 12:40:00|nan|nan|Hombre|66.0|La Floresta|Vía pública|Atraco,True,False,La América,2007,12,12,Miércoles,2007-12-01,Tarde (12-17)
05/12/2007 15:25,,,Mujer,26.0,Soltero(a),Autobus,Raponazo,Fleteo,Objeto contundente,Francisco Antonio Zea,#0513,5,Bus de servicio público,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-12-05 15:25:00,6.28440112,-75.57190921,2007-12-05 15:25:00|nan|nan|Mujer|26.0|Francisco Antonio Zea|Bus de servicio público|Raponazo,True,False,Castilla,2007,12,15,Miércoles,2007-12-01,Tarde (12-17)
11/12/2007 8:40,6.293.863,-75.556.475,Hombre,35.0,Casado(a),Taxi,Atraco,A taxista,Arma de fuego,Santa Cruz,#0210,2,Vehículo particular,Santa Cruz,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-12-11 08:40:00,6.293863,-75.556475,2007-12-11 08:40:00|6.293.863|-75.556.475|Hombre|35.0|Santa Cruz|Vehículo particular|Atraco,False,False,Santa Cruz,2007,12,8,Martes,2007-12-01,Mañana (6-11)
13/12/2007 17:40,6.283.867,-75.586.545,Mujer,48.0,Soltero(a),Taxi,Atraco,Fleteo,Arma de fuego,El Diamante,#0711,7,Vía pública,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-12-13 17:40:00,6.283867,-75.586545,2007-12-13 17:40:00|6.283.867|-75.586.545|Mujer|48.0|El Diamante|Vía pública|Atraco,False,False,Robledo,2007,12,17,Jueves,2007-12-01,Tarde (12-17)
13/12/2007 17:40,6.283.867,-75.586.545,Mujer,48.0,Soltero(a),Taxi,Atraco,Fleteo,Arma de fuego,El Diamante,#0711,7,Vía pública,Castilla,Sin dato documentos,Documentos,,2007-12-13 17:40:00,6.283867,-75.586545,2007-12-13 17:40:00|6.283.867|-75.586.545|Mujer|48.0|El Diamante|Vía pública|Atraco,False,False,Robledo,2007,12,17,Jueves,2007-12-01,Tarde (12-17)
13/12/2007 17:40,6.283.867,-75.586.545,Mujer,48.0,Soltero(a),Taxi,Atraco,Fleteo,Arma de fuego,El Diamante,#0711,7,Vía pública,Castilla,Celular,Tecnología,,2007-12-13 17:40:00,6.283867,-75.586545,2007-12-13 17:40:00|6.283.867|-75.586.545|Mujer|48.0|El Diamante|Vía pública|Atraco,False,False,Robledo,2007,12,17,Jueves,2007-12-01,Tarde (12-17)
14/12/2007 10:30,,,Hombre,53.0,Unión marital de hecho,Taxi,Atraco,,Arma cortopunzante,El Rincón,#1610,16,Residencia,Belén,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-12-14 10:30:00,6.21161048,-75.60266837,2007-12-14 10:30:00|nan|nan|Hombre|53.0|El Rincón|Residencia|Atraco,True,False,Belén,2007,12,10,Viernes,2007-12-01,Mañana (6-11)
30/12/2007 1:50,,,Hombre,38.0,Soltero(a),Taxi,Atraco,A taxista,Arma cortopunzante,Altamira,#0708,7,Vía pública,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",,2007-12-30 01:50:00,6.27789362,-75.58137541,2007-12-30 01:50:00|nan|nan|Hombre|38.0|Altamira|Vía pública|Atraco,True,False,Robledo,2007,12,1,Domingo,2007-12-01,Madrugada (0-5)
01/12/2017 3:30,620.939.494,-7.556.741.111,Mujer,23.0,Soltero(a),Taxi,Atraco,,Arma de fuego,El Poblado,#1418,14,Vía pública,Poblado,Accesorios celular,Tecnología,,2017-12-01 03:30:00,6.20939494,-75.56741111,2017-12-01 03:30:00|620.939.494|-7.556.741.111|Mujer|23.0|El Poblado|Vía pública|Atraco,False,False,El Poblado,2017,12,3,Viernes,2017-12-01,Madrugada (0-5)
01/12/2017 8:30,620.639.704,-7.556.867.596,Mujer,32.0,Unión marital de hecho,Autobus,Cosquilleo,,No,La Florida,#1417,14,Vía pública,Poblado,Cédula,Documentos,,2017-12-01 08:30:00,6.20639704,-75.56867596,2017-12-01 08:30:00|620.639.704|-7.556.867.596|Mujer|32.0|La Florida|Vía pública|Cosquilleo,False,False,El Poblado,2017,12,8,Viernes,2017-12-01,Mañana (6-11)
01/12/2017 14:27,619.242.776,-7.558.194.957,Mujer,28.0,Soltero(a),Metro,Cosquilleo,,No,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-12-01 14:27:00,6.19242776,-75.58194957,2017-12-01 14:27:00|619.242.776|-7.558.194.957|Mujer|28.0|Santa María de los Ángeles|Estación del Metro|Cosquilleo,False,False,El Poblado,2017,12,14,Viernes,2017-12-01,Tarde (12-17)
01/12/2017 14:27,619.242.776,-7.558.194.957,Mujer,28.0,Soltero(a),Metro,Cosquilleo,,No,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Licencia,Documentos,,2017-12-01 14:27:00,6.19242776,-75.58194957,2017-12-01 14:27:00|619.242.776|-7.558.194.957|Mujer|28.0|Santa María de los Ángeles|Estación del Metro|Cosquilleo,False,False,El Poblado,2017,12,14,Viernes,2017-12-01,Tarde (12-17)
01/12/2017 8:30,620.639.704,-7.556.867.596,Mujer,32.0,Unión marital de hecho,Autobus,Cosquilleo,,No,La Florida,#1417,14,Vía pública,Poblado,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-12-01 08:30:00,6.20639704,-75.56867596,2017-12-01 08:30:00|620.639.704|-7.556.867.596|Mujer|32.0|La Florida|Vía pública|Cosquilleo,False,False,El Poblado,2017,12,8,Viernes,2017-12-01,Mañana (6-11)
01/12/2017 8:30,620.639.704,-7.556.867.596,Mujer,32.0,Unión marital de hecho,Autobus,Cosquilleo,,No,La Florida,#1417,14,Vía pública,Poblado,Tarjeta bancaria,"Dinero, joyas, piedras preciosas y título valor",,2017-12-01 08:30:00,6.20639704,-75.56867596,2017-12-01 08:30:00|620.639.704|-7.556.867.596|Mujer|32.0|La Florida|Vía pública|Cosquilleo,False,False,El Poblado,2017,12,8,Viernes,2017-12-01,Mañana (6-11)
01/12/2017 3:30,620.939.494,-7.556.741.111,Mujer,23.0,Soltero(a),Taxi,Atraco,,Arma de fuego,El Poblado,#1418,14,Vía pública,Poblado,Celular,Tecnología,Rosado,2017-12-01 03:30:00,6.20939494,-75.56741111,2017-12-01 03:30:00|620.939.494|-7.556.741.111|Mujer|23.0|El Poblado|Vía pública|Atraco,False,False,El Poblado,2017,12,3,Viernes,2017-12-01,Madrugada (0-5)
01/12/2017 8:30,620.639.704,-7.556.867.596,Mujer,32.0,Unión marital de hecho,Autobus,Cosquilleo,,No,La Florida,#1417,14,Vía pública,Poblado,Carne,Alimento,,2017-12-01 08:30:00,6.20639704,-75.56867596,2017-12-01 08:30:00|620.639.704|-7.556.867.596|Mujer|32.0|La Florida|Vía pública|Cosquilleo,False,False,El Poblado,2017,12,8,Viernes,2017-12-01,Mañana (6-11)
01/12/2017 7:00,623.910.347,-7.557.503.203,Mujer,21.0,Soltero(a),Autobus,Cosquilleo,,No,Perpetuo Socorro,#1012,10,Vía pública,Candelaria,Licencia,Documentos,,2017-12-01 07:00:00,6.23910347,-75.57503203,2017-12-01 07:00:00|623.910.347|-7.557.503.203|Mujer|21.0|Perpetuo Socorro|Vía pública|Cosquilleo,False,False,La Candelaria,2017,12,7,Viernes,2017-12-01,Mañana (6-11)
01/12/2017 7:00,623.918.475,-7.558.746.326,Hombre,31.0,Soltero(a),Autobus,Atraco,,No,Fátima,#1601,16,Estación del Metro plus,Belén,Celular,Tecnología,Gris,2017-12-01 07:00:00,6.23918475,-75.58746326,2017-12-01 07:00:00|623.918.475|-7.558.746.326|Hombre|31.0|Fátima|Estación del Metro plus|Atraco,False,False,Belén,2017,12,7,Viernes,2017-12-01,Mañana (6-11)
01/12/2017 3:30,620.939.494,-7.556.741.111,Mujer,23.0,Soltero(a),Taxi,Atraco,,Arma de fuego,El Poblado,#1418,14,Vía pública,Poblado,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-12-01 03:30:00,6.20939494,-75.56741111,2017-12-01 03:30:00|620.939.494|-7.556.741.111|Mujer|23.0|El Poblado|Vía pública|Atraco,False,False,El Poblado,2017,12,3,Viernes,2017-12-01,Madrugada (0-5)
01/12/2017 14:27,619.242.776,-7.558.194.957,Mujer,28.0,Soltero(a),Metro,Cosquilleo,,No,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Soat,Documentos,,2017-12-01 14:27:00,6.19242776,-75.58194957,2017-12-01 14:27:00|619.242.776|-7.558.194.957|Mujer|28.0|Santa María de los Ángeles|Estación del Metro|Cosquilleo,False,False,El Poblado,2017,12,14,Viernes,2017-12-01,Tarde (12-17)
01/12/2017 20:30,629.208.879,-7.557.479.096,Hombre,49.0,Soltero(a),Taxi,Atraco,No,Arma de fuego,La Esperanza,#0605,6,Vía pública,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-12-01 20:30:00,6.29208879,-75.57479096,2017-12-01 20:30:00|629.208.879|-7.557.479.096|Hombre|49.0|La Esperanza|Vía pública|Atraco,False,False,Doce de Octubre,2017,12,20,Viernes,2017-12-01,Noche (18-23)
01/12/2017 10:40,62.394.559,-75.596.667,Mujer,21.0,Soltero(a),Taxi,Descuido,No,No,Laureles,#1108,11,Vía pública,Laureles,Accesorios prendas de vestir,Prendas de vestir y accesorios,,2017-12-01 10:40:00,6.2394559,-75.596667,2017-12-01 10:40:00|62.394.559|-75.596.667|Mujer|21.0|Laureles|Vía pública|Descuido,False,False,Laureles-Estadio,2017,12,10,Viernes,2017-12-01,Mañana (6-11)
01/12/2017 3:30,620.939.494,-7.556.741.111,Mujer,23.0,Soltero(a),Taxi,Atraco,,Arma de fuego,El Poblado,#1418,14,Vía pública,Poblado,Accesorios prendas de vestir,Prendas de vestir y accesorios,,2017-12-01 03:30:00,6.20939494,-75.56741111,2017-12-01 03:30:00|620.939.494|-7.556.741.111|Mujer|23.0|El Poblado|Vía pública|Atraco,False,False,El Poblado,2017,12,3,Viernes,2017-12-01,Madrugada (0-5)
01/12/2017 7:00,623.910.347,-7.557.503.203,Mujer,21.0,Soltero(a),Autobus,Cosquilleo,,No,Perpetuo Socorro,#1012,10,Vía pública,Candelaria,Cédula,Documentos,,2017-12-01 07:00:00,6.23910347,-75.57503203,2017-12-01 07:00:00|623.910.347|-7.557.503.203|Mujer|21.0|Perpetuo Socorro|Vía pública|Cosquilleo,False,False,La Candelaria,2017,12,7,Viernes,2017-12-01,Mañana (6-11)
01/12/2017 10:40,62.394.559,-75.596.667,Mujer,21.0,Soltero(a),Taxi,Descuido,No,No,Laureles,#1108,11,Vía pública,Laureles,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-12-01 10:40:00,6.2394559,-75.596667,2017-12-01 10:40:00|62.394.559|-75.596.667|Mujer|21.0|Laureles|Vía pública|Descuido,False,False,Laureles-Estadio,2017,12,10,Viernes,2017-12-01,Mañana (6-11)
01/12/2017 11:55,619.397.613,-7.558.174.223,Hombre,26.0,Soltero(a),Metro,Cosquilleo,De celular,No,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Celular,Tecnología,,2017-12-01 11:55:00,6.19397613,-75.58174223,2017-12-01 11:55:00|619.397.613|-7.558.174.223|Hombre|26.0|Santa María de los Ángeles|Estación del Metro|Cosquilleo,False,False,El Poblado,2017,12,11,Viernes,2017-12-01,Mañana (6-11)
02/12/2017 12:30,624.783.237,-7.556.955.963,Mujer,33.0,Soltero(a),Autobus,Cosquilleo,,No,La Candelaria,#1019,10,Almacén tienda y otro,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-12-02 12:30:00,6.24783237,-75.56955963,2017-12-02 12:30:00|624.783.237|-7.556.955.963|Mujer|33.0|La Candelaria|Almacén tienda y otro|Cosquilleo,False,False,La Candelaria,2017,12,12,Sábado,2017-12-01,Tarde (12-17)
02/12/2017 4:02,627.639.978,-7.559.509.389,Hombre,34.0,Soltero(a),Taxi,Descuido,De celular,No,Palenque,#0716,7,Residencia,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-12-02 04:02:00,6.27639978,-75.59509389,2017-12-02 04:02:00|627.639.978|-7.559.509.389|Hombre|34.0|Palenque|Residencia|Descuido,False,False,Robledo,2017,12,4,Sábado,2017-12-01,Madrugada (0-5)
02/12/2017 20:00,624.129.209,-7.556.964.284,Mujer,80.0,Viudo(a),Taxi,Atraco,,Arma cortopunzante,Barrio Colón,#1013,10,Vía pública,Candelaria,Electrodoméstico video y audio y accesorios,Electrodomésticos,,2017-12-02 20:00:00,6.24129209,-75.56964284,2017-12-02 20:00:00|624.129.209|-7.556.964.284|Mujer|80.0|Barrio Colón|Vía pública|Atraco,False,False,La Candelaria,2017,12,20,Sábado,2017-12-01,Noche (18-23)
02/12/2017 4:02,627.639.978,-7.559.509.389,Hombre,34.0,Soltero(a),Taxi,Descuido,De celular,No,Palenque,#0716,7,Residencia,Castilla,Celular,Tecnología,,2017-12-02 04:02:00,6.27639978,-75.59509389,2017-12-02 04:02:00|627.639.978|-7.559.509.389|Hombre|34.0|Palenque|Residencia|Descuido,False,False,Robledo,2017,12,4,Sábado,2017-12-01,Madrugada (0-5)
02/12/2017 12:30,624.783.237,-7.556.955.963,Mujer,33.0,Soltero(a),Autobus,Cosquilleo,,No,La Candelaria,#1019,10,Almacén tienda y otro,Candelaria,Tarjeta bancaria,"Dinero, joyas, piedras preciosas y título valor",,2017-12-02 12:30:00,6.24783237,-75.56955963,2017-12-02 12:30:00|624.783.237|-7.556.955.963|Mujer|33.0|La Candelaria|Almacén tienda y otro|Cosquilleo,False,False,La Candelaria,2017,12,12,Sábado,2017-12-01,Tarde (12-17)
02/12/2017 12:30,624.783.237,-7.556.955.963,Mujer,33.0,Soltero(a),Autobus,Cosquilleo,,No,La Candelaria,#1019,10,Almacén tienda y otro,Candelaria,Cédula,Documentos,,2017-12-02 12:30:00,6.24783237,-75.56955963,2017-12-02 12:30:00|624.783.237|-7.556.955.963|Mujer|33.0|La Candelaria|Almacén tienda y otro|Cosquilleo,False,False,La Candelaria,2017,12,12,Sábado,2017-12-01,Tarde (12-17)
02/12/2017 2:00,62.086.082,-7.557.669.415,Mujer,27.0,Soltero(a),Taxi,Atraco,No,Arma de fuego,Patio Bonito,#1421,14,Vía pública,Poblado,Licencia,Documentos,,2017-12-02 02:00:00,6.2086082,-75.57669415,2017-12-02 02:00:00|62.086.082|-7.557.669.415|Mujer|27.0|Patio Bonito|Vía pública|Atraco,False,False,El Poblado,2017,12,2,Sábado,2017-12-01,Madrugada (0-5)
02/12/2017 2:00,62.086.082,-7.557.669.415,Mujer,27.0,Soltero(a),Taxi,Atraco,No,Arma de fuego,Patio Bonito,#1421,14,Vía pública,Poblado,Tarjeta bancaria,"Dinero, joyas, piedras preciosas y título valor",,2017-12-02 02:00:00,6.2086082,-75.57669415,2017-12-02 02:00:00|62.086.082|-7.557.669.415|Mujer|27.0|Patio Bonito|Vía pública|Atraco,False,False,El Poblado,2017,12,2,Sábado,2017-12-01,Madrugada (0-5)
02/12/2017 21:00,621.460.399,-7.559.403.407,Mujer,14.0,Soltero(a),Taxi,Atraco,No,Arma cortopunzante,Diego Echavarría,#1607,16,Conjunto residencial,Belén,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-12-02 21:00:00,6.21460399,-75.59403407,2017-12-02 21:00:00|621.460.399|-7.559.403.407|Mujer|14.0|Diego Echavarría|Conjunto residencial|Atraco,False,False,Belén,2017,12,21,Sábado,2017-12-01,Noche (18-23)
02/12/2017 2:00,62.086.082,-7.557.669.415,Mujer,27.0,Soltero(a),Taxi,Atraco,No,Arma de fuego,Patio Bonito,#1421,14,Vía pública,Poblado,Celular,Tecnología,,2017-12-02 02:00:00,6.2086082,-75.57669415,2017-12-02 02:00:00|62.086.082|-7.557.669.415|Mujer|27.0|Patio Bonito|Vía pública|Atraco,False,False,El Poblado,2017,12,2,Sábado,2017-12-01,Madrugada (0-5)
02/12/2017 7:30,625.268.497,-7.555.977.494,Hombre,42.0,Soltero(a),Taxi,Atraco,,Arma cortopunzante,Los Ángeles,#1017,10,"Institución educativa (jardín, primaria o secundaria)",Candelaria,Celular,Tecnología,Amarillo,2017-12-02 07:30:00,6.25268497,-75.55977494,"2017-12-02 07:30:00|625.268.497|-7.555.977.494|Hombre|42.0|Los Ángeles|Institución educativa (jardín, primaria o secundaria)|Atraco",False,False,La Candelaria,2017,12,7,Sábado,2017-12-01,Mañana (6-11)
02/12/2017 2:00,62.086.082,-7.557.669.415,Mujer,27.0,Soltero(a),Taxi,Atraco,No,Arma de fuego,Patio Bonito,#1421,14,Vía pública,Poblado,Accesorios prendas de vestir,Prendas de vestir y accesorios,,2017-12-02 02:00:00,6.2086082,-75.57669415,2017-12-02 02:00:00|62.086.082|-7.557.669.415|Mujer|27.0|Patio Bonito|Vía pública|Atraco,False,False,El Poblado,2017,12,2,Sábado,2017-12-01,Madrugada (0-5)
02/12/2017 13:45,620.133.131,-7.558.061.688,Mujer,52.0,Casado(a),Autobus,Atraco,De celular,Arma cortopunzante,Cristo Rey,#1509,15,Vía pública,Belén,Celular,Tecnología,Negro,2017-12-02 13:45:00,6.20133131,-75.58061688,2017-12-02 13:45:00|620.133.131|-7.558.061.688|Mujer|52.0|Cristo Rey|Vía pública|Atraco,False,False,Guayabal,2017,12,13,Sábado,2017-12-01,Tarde (12-17)
02/12/2017 2:00,62.086.082,-7.557.669.415,Mujer,27.0,Soltero(a),Taxi,Atraco,No,Arma de fuego,Patio Bonito,#1421,14,Vía pública,Poblado,Cédula,Documentos,,2017-12-02 02:00:00,6.2086082,-75.57669415,2017-12-02 02:00:00|62.086.082|-7.557.669.415|Mujer|27.0|Patio Bonito|Vía pública|Atraco,False,False,El Poblado,2017,12,2,Sábado,2017-12-01,Madrugada (0-5)
02/12/2017 3:30,620.924.799,-75.569.186,Hombre,29.0,Unión marital de hecho,Metro,Raponazo,,No,El Poblado,#1418,14,Bar o cantina,Poblado,Celular,Tecnología,Gris,2017-12-02 03:30:00,6.20924799,-75.569186,2017-12-02 03:30:00|620.924.799|-75.569.186|Hombre|29.0|El Poblado|Bar o cantina|Raponazo,False,False,El Poblado,2017,12,3,Sábado,2017-12-01,Madrugada (0-5)
02/12/2017 21:00,621.460.399,-7.559.403.407,Mujer,14.0,Soltero(a),Taxi,Atraco,No,Arma cortopunzante,Diego Echavarría,#1607,16,Conjunto residencial,Belén,Celular,Tecnología,,2017-12-02 21:00:00,6.21460399,-75.59403407,2017-12-02 21:00:00|621.460.399|-7.559.403.407|Mujer|14.0|Diego Echavarría|Conjunto residencial|Atraco,False,False,Belén,2017,12,21,Sábado,2017-12-01,Noche (18-23)
02/12/2017 18:40,627.586.485,-7.557.877.954,Mujer,34.0,Soltero(a),Taxi,Atraco,,Arma de fuego,Bosques de San Pablo,#0707,7,Vía pública,Castilla,Celular,Tecnología,Plata,2017-12-02 18:40:00,6.27586485,-75.57877954,2017-12-02 18:40:00|627.586.485|-7.557.877.954|Mujer|34.0|Bosques de San Pablo|Vía pública|Atraco,False,False,Robledo,2017,12,18,Sábado,2017-12-01,Noche (18-23)
02/12/2017 0:00,629.992.752,-7.556.536.466,Hombre,17.0,Soltero(a),Autobus,Cosquilleo,No,No,Girardot,#0509,5,Bus de servicio público,Castilla,Billetera,Prendas de vestir y accesorios,Azul,2017-12-02 00:00:00,6.29992752,-75.56536466,2017-12-02 00:00:00|629.992.752|-7.556.536.466|Hombre|17.0|Girardot|Bus de servicio público|Cosquilleo,False,False,Castilla,2017,12,0,Sábado,2017-12-01,Madrugada (0-5)
02/12/2017 6:30,624.790.639,-7.555.813.639,Hombre,61.0,Casado(a),Taxi,Raponazo,,No,Boston,#1016,10,Vía pública,Candelaria,Celular,Tecnología,Gris,2017-12-02 06:30:00,6.24790639,-75.55813639,2017-12-02 06:30:00|624.790.639|-7.555.813.639|Hombre|61.0|Boston|Vía pública|Raponazo,False,False,La Candelaria,2017,12,6,Sábado,2017-12-01,Mañana (6-11)
02/12/2017 11:15,628.599.966,-7.560.614.648,Mujer,23.0,Unión marital de hecho,Autobus,Engaño,,No,Área de expansión Pajarito,#AE1,60,Estación del Metro,Doce de Octubre,Celular,Tecnología,Blanco,2017-12-02 11:15:00,6.28599966,-75.60614648,2017-12-02 11:15:00|628.599.966|-7.560.614.648|Mujer|23.0|Área de expansión Pajarito|Estación del Metro|Engaño,False,False,San Antonio de Prado,2017,12,11,Sábado,2017-12-01,Mañana (6-11)
03/12/2017 4:00,621.052.552,-7.557.035.617,Hombre,24.0,Soltero(a),Taxi,Atraco,,No,El Poblado,#1418,14,Bus de servicio público,Poblado,Libreta militar,Documentos,,2017-12-03 04:00:00,6.21052552,-75.57035617,2017-12-03 04:00:00|621.052.552|-7.557.035.617|Hombre|24.0|El Poblado|Bus de servicio público|Atraco,False,False,El Poblado,2017,12,4,Domingo,2017-12-01,Madrugada (0-5)
03/12/2017 18:30,625.241.802,-7.556.109.882,Mujer,41.0,Unión marital de hecho,Taxi,Atraco,,No,Villa Nueva,#1018,10,Casa o apartamento,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-12-03 18:30:00,6.25241802,-75.56109882,2017-12-03 18:30:00|625.241.802|-7.556.109.882|Mujer|41.0|Villa Nueva|Casa o apartamento|Atraco,False,False,La Candelaria,2017,12,18,Domingo,2017-12-01,Noche (18-23)
03/12/2017 18:30,625.241.802,-7.556.109.882,Mujer,41.0,Unión marital de hecho,Taxi,Atraco,,No,Villa Nueva,#1018,10,Casa o apartamento,Candelaria,Cédula,Documentos,,2017-12-03 18:30:00,6.25241802,-75.56109882,2017-12-03 18:30:00|625.241.802|-7.556.109.882|Mujer|41.0|Villa Nueva|Casa o apartamento|Atraco,False,False,La Candelaria,2017,12,18,Domingo,2017-12-01,Noche (18-23)
03/12/2017 16:00,624.755.095,-7.556.954.884,Hombre,29.0,Casado(a),Autobus,Raponazo,,Arma cortopunzante,La Candelaria,#1019,10,Vía pública,Candelaria,Celular,Tecnología,Negro,2017-12-03 16:00:00,6.24755095,-75.56954884,2017-12-03 16:00:00|624.755.095|-7.556.954.884|Hombre|29.0|La Candelaria|Vía pública|Raponazo,False,False,La Candelaria,2017,12,16,Domingo,2017-12-01,Tarde (12-17)
